"Time","Machine","User","Access","SourceAddr"
"11/27/2023 3:24:18 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/27/2023 3:17:32 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/27/2023 2:47:25 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/27/2023 1:50:17 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/27/2023 12:08:16 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 10:27:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/26/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/26/2023 8:34:14 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 7:17:30 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/26/2023 7:04:13 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 5:20:12 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 3:37:11 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 1:42:11 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 11:50:10 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 11:17:30 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/26/2023 10:15:09 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 8:42:08 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 7:12:07 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 5:39:07 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 5:14:10 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/26/2023 3:59:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 3:17:29 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/26/2023 3:05:40 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/26/2023 2:18:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/26/2023 12:39:03 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 10:47:02 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 9:12:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/25/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/25/2023 7:42:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 7:17:27 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/25/2023 5:59:00 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 4:17:59 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 2:39:58 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 12:46:57 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 11:17:26 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/25/2023 11:10:55 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 10:12:06 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/25/2023 9:31:54 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 7:53:53 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 6:17:52 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 5:54:21 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/25/2023 4:43:52 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 3:17:25 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/25/2023 2:56:51 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/25/2023 1:02:50 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 11:17:49 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 9:47:48 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/24/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/24/2023 8:04:47 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 7:17:25 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/24/2023 6:23:46 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 4:33:45 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 4:01:36 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/24/2023 2:37:44 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 1:01:43 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 11:26:42 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 11:17:24 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/24/2023 9:53:42 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 8:05:41 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 6:19:40 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 5:57:24 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/24/2023 4:34:39 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 3:17:22 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/24/2023 2:50:38 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/24/2023 1:04:36 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 11:31:35 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 10:00:35 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/23/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/23/2023 8:03:34 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 7:43:49 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/23/2023 7:17:21 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/23/2023 6:23:33 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 4:45:32 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 3:10:31 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 1:22:31 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 11:51:30 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 11:17:21 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/23/2023 10:05:29 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 8:35:27 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 6:47:27 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 5:15:26 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 3:32:47 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/23/2023 3:29:25 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 3:17:19 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/23/2023 1:43:24 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/23/2023 1:05:16 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/23/2023 12:12:23 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 10:14:23 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/22/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/22/2023 8:21:22 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 7:17:19 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/22/2023 6:29:21 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 4:54:20 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 3:06:18 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 1:15:18 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 11:43:17 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 11:17:17 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/22/2023 10:12:16 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 8:28:15 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 6:31:14 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 4:51:14 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 4:24:53 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/22/2023 3:34:06 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/22/2023 3:17:16 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/22/2023 3:11:13 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/22/2023 1:23:12 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 11:48:11 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 10:14:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/21/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/21/2023 8:23:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 7:17:16 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/21/2023 6:33:08 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 4:58:07 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 3:26:06 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 1:55:05 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 12:10:05 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 11:17:14 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/21/2023 10:31:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 8:59:50 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/21/2023 8:39:03 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 7:04:02 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 5:33:00 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 3:42:00 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 3:17:14 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/21/2023 2:14:55 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/21/2023 2:14:55 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/21/2023 2:14:53 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/21/2023 1:52:59 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/21/2023 12:20:58 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 10:35:57 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/20/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/20/2023 8:40:56 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 7:17:12 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/20/2023 7:01:55 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 5:09:55 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 3:19:54 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 1:31:53 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 11:45:51 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 11:17:11 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/20/2023 11:07:32 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/20/2023 10:02:50 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 8:32:16 AM","Window Manager","DWM-3","Negotiate","-"
"11/20/2023 8:32:16 AM","Window Manager","DWM-3","Negotiate","-"
"11/20/2023 8:32:15 AM","EMICA","adminemica","NTLM","-"
"11/20/2023 8:30:36 AM","EMICA","adminemica","Negotiate","200.82.205.7"
"11/20/2023 8:30:36 AM","Window Manager","DWM-3","Negotiate","-"
"11/20/2023 8:30:36 AM","Window Manager","DWM-3","Negotiate","-"
"11/20/2023 8:30:35 AM","EMICA","adminemica","NTLM","-"
"11/20/2023 8:30:34 AM","EMICA","adminemica","NTLM","-"
"11/20/2023 8:04:50 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 7:49:16 AM","EMICA","adminemica","Negotiate","200.82.205.7"
"11/20/2023 7:49:15 AM","Window Manager","DWM-3","Negotiate","-"
"11/20/2023 7:49:15 AM","Window Manager","DWM-3","Negotiate","-"
"11/20/2023 7:49:14 AM","EMICA","adminemica","NTLM","-"
"11/20/2023 7:49:14 AM","EMICA","adminemica","NTLM","-"
"11/20/2023 6:11:49 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 5:07:49 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/20/2023 5:07:49 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/20/2023 5:07:47 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/20/2023 4:19:48 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 3:17:10 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/20/2023 2:27:47 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/20/2023 12:37:46 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 10:49:45 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/19/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/19/2023 8:59:44 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 7:26:43 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 7:17:09 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/19/2023 5:47:42 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 4:09:41 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 2:35:40 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 1:58:54 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/19/2023 1:02:40 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 11:31:39 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 11:17:08 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/19/2023 9:32:38 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 7:50:37 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 5:54:37 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 4:11:36 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 3:21:03 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/19/2023 3:17:08 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/19/2023 2:15:34 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/19/2023 12:20:33 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 10:41:32 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/18/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/18/2023 8:43:31 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 7:17:06 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/18/2023 6:50:30 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 6:02:40 PM","Window Manager","DWM-3","Negotiate","-"
"11/18/2023 6:02:40 PM","Window Manager","DWM-3","Negotiate","-"
"11/18/2023 6:02:38 PM","EMICA","adminemica","NTLM","-"
"11/18/2023 4:59:30 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 4:25:25 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/18/2023 3:24:29 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 1:36:28 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 12:49:00 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/18/2023 12:42:49 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/18/2023 12:39:43 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/18/2023 12:35:57 PM","EMICA","adminemica","Negotiate","200.82.205.7"
"11/18/2023 12:35:55 PM","Window Manager","DWM-2","Negotiate","-"
"11/18/2023 12:35:55 PM","Window Manager","DWM-2","Negotiate","-"
"11/18/2023 12:35:52 PM","EMICA","adminemica","NTLM","-"
"11/18/2023 12:35:51 PM","EMICA","adminemica","NTLM","-"
"11/18/2023 11:52:27 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 11:17:05 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/18/2023 10:17:26 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 8:34:24 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 6:55:23 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 5:03:22 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 3:27:22 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/18/2023 3:17:05 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/18/2023 1:36:21 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 11:48:20 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 10:26:48 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/17/2023 10:01:19 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/17/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/17/2023 8:16:18 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 7:17:03 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/17/2023 6:23:18 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 4:32:16 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 2:51:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 1:15:14 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 11:24:14 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 11:17:02 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/17/2023 9:49:13 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 7:59:12 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 6:11:11 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 4:24:10 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 3:17:01 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/17/2023 2:38:09 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/17/2023 2:12:16 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/17/2023 12:53:09 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 11:10:07 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 9:13:06 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 9:00:03 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 9:00:02 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 9:00:02 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 7:17:09 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 7:17:05 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 7:17:05 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 7:16:56 PM","NT AUTHORITY","ANONYMOUS LOGON","NTLM","-"
"11/16/2023 7:16:55 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 7:16:53 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 7:16:52 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 7:16:48 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 7:16:47 PM","NT AUTHORITY","LOCAL SERVICE","Negotiate","-"
"11/16/2023 7:16:47 PM","Window Manager","DWM-1","Negotiate","-"
"11/16/2023 7:16:47 PM","Window Manager","DWM-1","Negotiate","-"
"11/16/2023 7:16:45 PM","NT AUTHORITY","NETWORK SERVICE","Negotiate","-"
"11/16/2023 7:16:45 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 7:16:42 PM","NT AUTHORITY","SYSTEM","-","-"
"11/16/2023 3:34:00 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 2:02:40 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/16/2023 1:34:59 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 11:36:58 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 9:55:58 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 8:15:57 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 6:22:55 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 6:02:39 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/16/2023 5:29:58 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/16/2023 4:24:54 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 2:27:53 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/16/2023 12:37:53 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 11:03:52 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 10:02:38 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/15/2023 9:30:51 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 7:45:50 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 6:17:05 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 6:08:41 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 6:07:45 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 6:07:40 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 6:04:03 PM","EMICA","adminemica","Negotiate","200.82.205.7"
"11/15/2023 6:04:03 PM","Window Manager","DWM-3","Negotiate","-"
"11/15/2023 6:04:03 PM","Window Manager","DWM-3","Negotiate","-"
"11/15/2023 6:04:02 PM","EMICA","adminemica","NTLM","-"
"11/15/2023 6:04:02 PM","EMICA","adminemica","NTLM","-"
"11/15/2023 5:57:49 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 4:26:49 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 2:56:48 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 2:02:37 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/15/2023 1:11:46 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 12:40:29 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 12:28:22 PM","EMICA","adminemica","Negotiate","200.82.205.7"
"11/15/2023 12:28:22 PM","Window Manager","DWM-3","Negotiate","-"
"11/15/2023 12:28:22 PM","Window Manager","DWM-3","Negotiate","-"
"11/15/2023 12:28:21 PM","EMICA","adminemica","NTLM","-"
"11/15/2023 12:28:21 PM","EMICA","adminemica","NTLM","-"
"11/15/2023 12:27:44 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 12:27:27 PM","EMICA","adminemica","Negotiate","0.0.0.0"
"11/15/2023 12:26:52 PM","Window Manager","DWM-2","Negotiate","-"
"11/15/2023 12:26:52 PM","Window Manager","DWM-2","Negotiate","-"
"11/15/2023 11:17:13 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 11:15:45 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 9:36:44 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 7:58:44 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 6:22:43 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 6:02:36 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"11/15/2023 5:28:27 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 5:28:27 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 5:27:10 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 5:26:30 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 5:26:25 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 5:23:21 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/15/2023 4:46:42 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 3:11:41 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/15/2023 1:21:40 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/14/2023 11:47:40 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"11/14/2023 10:05:40 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/14/2023 10:05:39 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/14/2023 10:05:38 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"11/14/2023 10:02:32 PM","NT AUTHORITY","ANONYMOUS LOGON","NTLM","-"
"11/14/2023 10:02:29 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
